"STOP_LOCATION_X","STOP_LOCATION_Y","AFTER_6PM"
989079,204363,TRUE
1001799,247298,FALSE
1000898,229914,FALSE
1000898,229914,FALSE
996253,235104,FALSE
996253,235104,FALSE
996253,235104,FALSE
1000823,244651,TRUE
988900,217152,FALSE
1001264,232832,FALSE
1000328,230176,TRUE
998614,239692,TRUE
988353,217918,FALSE
996201,235336,TRUE
1003970,251215,FALSE
987639,212445,TRUE
996253,235104,FALSE
986921,201302,TRUE
986331,214892,FALSE
986331,214892,FALSE
990391,224848,FALSE
991667,229123,TRUE
996423,237592,FALSE
996423,237592,FALSE
996423,237592,FALSE
998819,234487,FALSE
997839,225593,TRUE
1000213,228833,FALSE
1000213,228833,FALSE
988669,216684,FALSE
1001262,231551,FALSE
988511,215874,TRUE
988511,215874,TRUE
988511,215874,TRUE
988511,215874,TRUE
988511,215874,TRUE
1001947,248999,FALSE
1001947,248999,FALSE
982415,207579,FALSE
984792,211030,FALSE
992653,227891,TRUE
989699,205397,TRUE
988661,207985,FALSE
985694,217460,TRUE
1001998,230591,TRUE
999116,230678,TRUE
998607,229184,FALSE
987567,206503,TRUE
1002318,248233,FALSE
987738,215749,FALSE
988239,215587,FALSE
984579,202693,TRUE
994124,229041,FALSE
997483,230389,FALSE
989928,210273,TRUE
983781,209204,TRUE
997938,227233,TRUE
998166,228811,TRUE
997259,234108,TRUE
987466,215861,TRUE
987466,215861,TRUE
1001264,232832,FALSE
1001958,243197,TRUE
988312,215690,FALSE
1005067,253188,FALSE
1006899,255037,FALSE
1000413,240964,FALSE
986795,203149,TRUE
1002655,230230,TRUE
1000402,227669,TRUE
984232,206302,FALSE
990406,202058,FALSE
986320,213788,TRUE
989166,215214,TRUE
984940,198168,FALSE
996043,236523,FALSE
982205,198160,FALSE
1002143,230804,FALSE
998345,240439,FALSE
996043,236523,FALSE
996043,236523,FALSE
987178,203597,TRUE
988279,215770,TRUE
988993,218612,TRUE
987303,204062,TRUE
997819,233460,TRUE
996226,230815,TRUE
1003466,250306,FALSE
997260,232213,TRUE
1005857,254467,FALSE
999856,234503,TRUE
1000236,235189,TRUE
999729,234275,TRUE
997260,232213,TRUE
1006378,254721,TRUE
980577,195741,FALSE
997733,238102,FALSE
999064,232906,FALSE
1000973,245579,FALSE
984745,214661,FALSE
989384,205189,FALSE
988135,208912,TRUE
1003372,248278,FALSE
998300,230370,TRUE
988002,214967,TRUE
999363,226710,TRUE
984194,208086,FALSE
1002134,229290,TRUE
1004330,254695,TRUE
996986,237537,FALSE
996986,237537,FALSE
989602,223425,TRUE
997975,227484,FALSE
988257,215427,FALSE
998866,226801,FALSE
1001667,229044,FALSE
1001592,228694,TRUE
999656,230985,TRUE
991405,225155,TRUE
991405,225155,TRUE
991405,225155,TRUE
1001262,237041,TRUE
1001592,228694,TRUE
1007190,253954,TRUE
1000414,230242,TRUE
999537,232842,FALSE
994098,231431,FALSE
993767,229085,TRUE
987060,207176,TRUE
999969,236564,TRUE
993767,229085,TRUE
984540,204531,FALSE
984540,204531,FALSE
1001192,229319,TRUE
999969,236564,TRUE
984291,210239,TRUE
986744,210224,FALSE
986744,210224,FALSE
992066,227872,FALSE
991565,226823,TRUE
999835,241780,FALSE
985948,215081,FALSE
985948,215081,FALSE
992066,227872,FALSE
1001369,232514,TRUE
998130,223615,FALSE
1007061,255791,FALSE
995453,230274,FALSE
991952,212459,TRUE
990265,220914,FALSE
990645,221598,FALSE
998980,229053,TRUE
987054,213302,FALSE
985948,215081,FALSE
987078,215157,FALSE
988668,214446,FALSE
992295,217702,FALSE
1000841,239991,FALSE
1000051,244374,TRUE
1002381,230885,FALSE
991774,217461,FALSE
991774,217461,FALSE
991774,217461,FALSE
998004,223387,FALSE
988619,216087,FALSE
998335,234068,FALSE
998335,234068,FALSE
998571,232185,TRUE
997901,229891,TRUE
986019,207423,FALSE
1001575,232339,FALSE
997698,239647,FALSE
988621,201165,FALSE
988621,201165,FALSE
987610,200648,FALSE
999603,234048,TRUE
998335,234068,FALSE
1002727,230933,TRUE
990959,202149,TRUE
1006544,254481,TRUE
1007150,255092,FALSE
989474,221991,FALSE
984946,200203,FALSE
984946,200203,FALSE
984946,200203,FALSE
984946,200203,FALSE
1001401,238985,TRUE
1003436,230590,TRUE
999668,239163,TRUE
999391,236502,FALSE
989792,224853,TRUE
1004852,255206,FALSE
1004852,255206,FALSE
987093,215184,FALSE
994244,233656,FALSE
987969,200865,FALSE
994544,228641,TRUE
1000771,235737,TRUE
1000834,228492,TRUE
1000125,225909,FALSE
1000190,227329,TRUE
1000329,226031,TRUE
1000329,226031,TRUE
987866,214721,TRUE
989675,213911,TRUE
1006413,253762,FALSE
986727,212657,FALSE
987543,201115,FALSE
992973,217718,TRUE
1000675,229319,TRUE
1000675,229319,TRUE
987078,215157,FALSE
1002958,230531,FALSE
1002958,230531,FALSE
999937,238365,FALSE
980588,194819,FALSE
980588,194819,FALSE
980588,194819,FALSE
986830,215357,FALSE
985764,216606,FALSE
980964,198598,FALSE
985679,213954,FALSE
984071,209615,FALSE
1000322,234187,TRUE
997412,230102,FALSE
1002958,230531,FALSE
992627,227800,FALSE
992627,227800,FALSE
999169,223936,TRUE
988125,222574,FALSE
989812,202713,FALSE
990664,213169,FALSE
991800,228317,FALSE
991800,228317,FALSE
997978,241281,FALSE
1001621,233861,FALSE
982085,206061,TRUE
997725,235685,TRUE
1001920,241680,FALSE
985657,214450,FALSE
1005760,254761,FALSE
987847,216543,FALSE
997892,232981,FALSE
987626,221134,TRUE
987180,203846,TRUE
1002572,247783,TRUE
1002572,247783,TRUE
1002572,247783,TRUE
1000554,230994,FALSE
989798,216357,TRUE
999686,228929,FALSE
992063,228791,FALSE
983104,199065,TRUE
993667,229320,TRUE
988257,215427,TRUE
1002889,250348,FALSE
983933,203515,FALSE
985694,205817,FALSE
985694,205817,FALSE
997900,226362,TRUE
997900,226362,TRUE
997900,226362,TRUE
1001272,242003,TRUE
987963,208829,FALSE
999308,237228,TRUE
1003162,249202,TRUE
999255,241801,TRUE
998773,229487,FALSE
988945,222244,FALSE
998101,226069,TRUE
996975,233966,TRUE
987124,215351,TRUE
991823,217326,FALSE
991823,217326,FALSE
991823,217326,FALSE
991823,217326,FALSE
991823,217326,FALSE
984464,205547,TRUE
1001325,231976,FALSE
986627,214456,FALSE
982800,201892,FALSE
993959,231180,FALSE
982800,201892,FALSE
999688,239772,TRUE
999063,240614,TRUE
987468,200877,TRUE
1000213,234653,TRUE
997871,225745,TRUE
1001369,232514,TRUE
1003806,249920,TRUE
1000213,234653,TRUE
985323,210128,FALSE
994010,224717,FALSE
989227,223283,FALSE
983036,203069,FALSE
987139,209443,FALSE
987190,209094,FALSE
991800,228317,FALSE
989211,222689,TRUE
988647,216019,TRUE
1001446,239695,TRUE
1001446,239695,TRUE
1000029,242245,FALSE
995772,221867,TRUE
993836,229450,FALSE
993055,230661,FALSE
991925,228547,FALSE
993383,228393,TRUE
986009,214976,FALSE
986009,214976,FALSE
984888,217625,TRUE
984888,217625,TRUE
984888,217625,TRUE
997449,226957,FALSE
996007,238445,TRUE
987395,214919,TRUE
998971,235475,TRUE
1002291,247682,FALSE
988655,209961,FALSE
991641,225139,FALSE
1000784,231234,TRUE
1000558,230460,TRUE
1001958,243197,TRUE
998903,225003,FALSE
1001837,238520,FALSE
998338,233460,TRUE
1001008,236583,TRUE
1001008,236583,TRUE
1003815,248595,TRUE
987348,215760,FALSE
987030,218784,FALSE
1000966,228728,TRUE
997358,233065,TRUE
997358,233065,TRUE
997358,233065,TRUE
990987,202820,FALSE
1000773,235970,FALSE
1001412,240917,TRUE
1005257,254111,TRUE
1001260,236872,TRUE
1008460,257306,FALSE
998873,240044,FALSE
1002381,230885,TRUE
1000190,227329,TRUE
1000190,227329,TRUE
997773,231436,FALSE
983992,198249,FALSE
989181,219764,FALSE
983695,214641,TRUE
989956,224695,TRUE
988474,222839,TRUE
988474,222839,TRUE
990915,229110,TRUE
990054,200014,FALSE
986196,205126,FALSE
986196,205126,FALSE
1002538,248716,TRUE
998133,223506,TRUE
998133,223506,TRUE
1007180,255261,FALSE
1001143,237357,FALSE
983107,203714,FALSE
984635,206042,FALSE
992717,227232,TRUE
1000973,245579,TRUE
999342,233575,FALSE
999342,233575,FALSE
1002621,248781,TRUE
998925,237439,TRUE
989545,213791,FALSE
989545,213791,FALSE
989545,213791,FALSE
989545,213791,FALSE
987078,215157,TRUE
982775,205254,FALSE
996173,224700,FALSE
985364,209015,FALSE
985902,203709,FALSE
999492,238360,FALSE
983444,206482,FALSE
996461,235548,TRUE
987400,221308,FALSE
987400,221308,FALSE
997839,225593,FALSE
997557,233004,FALSE
1003032,248092,TRUE
994010,224717,FALSE
994010,224717,FALSE
994610,232237,FALSE
990492,204809,FALSE
998884,228395,TRUE
1001262,237041,TRUE
988029,208946,FALSE
991969,227999,TRUE
989930,208800,FALSE
988668,214446,FALSE
996611,232248,TRUE
1000234,233081,FALSE
1001745,239785,FALSE
996089,231418,FALSE
987935,220417,TRUE
983701,201873,FALSE
983701,201873,FALSE
983701,201873,FALSE
984194,206117,FALSE
998196,231506,FALSE
987935,220417,TRUE
998874,237261,FALSE
1002079,248520,TRUE
998133,234605,FALSE
991686,227185,TRUE
996549,223269,FALSE
988811,200856,FALSE
1001309,234827,TRUE
997324,239218,TRUE
983191,213710,TRUE
1001947,245708,TRUE
987072,215262,TRUE
998711,219904,FALSE
986538,201076,FALSE
1001825,228956,TRUE
1002277,233693,TRUE
998434,225988,FALSE
999209,226791,FALSE
999209,226791,FALSE
999209,226791,FALSE
1002242,248904,TRUE
1000234,233081,FALSE
987478,201620,FALSE
995862,232194,FALSE
997071,238760,TRUE
999242,242681,FALSE
990164,209349,FALSE
998556,230225,TRUE
1001963,233039,TRUE
999136,225644,FALSE
998940,228642,TRUE
991022,213294,FALSE
997073,238764,TRUE
983189,202849,FALSE
1000757,229593,TRUE
983781,209204,FALSE
1005037,254447,FALSE
983104,199065,FALSE
996981,237108,TRUE
984494,203976,FALSE
989058,219209,FALSE
989058,219209,FALSE
1002942,249362,FALSE
1000507,240742,FALSE
987934,214961,TRUE
984642,203280,FALSE
999110,235350,FALSE
1004044,253365,FALSE
997690,234550,FALSE
998113,230746,TRUE
987093,215184,TRUE
983478,206559,TRUE
998506,228744,TRUE
999503,243153,FALSE
1000467,230879,FALSE
998506,228744,TRUE
998506,228744,TRUE
1000467,230879,FALSE
993177,231906,FALSE
1000855,229883,FALSE
1004540,253115,TRUE
986893,215918,FALSE
986105,207086,TRUE
993903,221648,TRUE
998351,231603,FALSE
994270,229723,TRUE
995779,231099,TRUE
991054,200899,FALSE
988610,209997,FALSE
999115,228700,FALSE
999389,241090,TRUE
999271,241495,TRUE
999755,230544,FALSE
989337,223270,TRUE
989337,223270,TRUE
1000646,225944,FALSE
1001577,234452,FALSE
996843,224328,FALSE
1001648,245354,TRUE
1001541,245412,TRUE
990165,202726,TRUE
1001315,226526,TRUE
999656,236691,TRUE
1001260,236872,TRUE
1002456,248809,FALSE
986170,215374,FALSE
986170,215374,FALSE
1002942,249595,FALSE
1000370,228710,FALSE
1000370,228710,FALSE
1001466,244840,FALSE
1003153,230466,FALSE
993628,229582,TRUE
987567,214823,FALSE
983237,204996,FALSE
998819,234487,FALSE
986832,219746,FALSE
986371,215488,TRUE
1000422,234537,FALSE
997462,235280,FALSE
986291,215593,TRUE
989430,205470,FALSE
998291,233536,FALSE
985104,206387,FALSE
983985,205857,TRUE
999027,241629,FALSE
1003713,250751,FALSE
1001402,241204,FALSE
988963,205854,FALSE
1005717,254005,FALSE
986303,207327,TRUE
1003851,250093,FALSE
982485,197015,FALSE
982326,196847,FALSE
1002173,231983,TRUE
1003725,249865,TRUE
1000101,236638,FALSE
984112,206087,TRUE
996050,235176,TRUE
987522,210136,FALSE
999126,233632,FALSE
1001587,247352,TRUE
1001994,247847,TRUE
1001516,248500,TRUE
998641,236979,TRUE
1003449,249367,FALSE
986370,213212,FALSE
1000414,230242,TRUE
996080,233261,TRUE
995363,221129,FALSE
1003230,250475,FALSE
985412,200370,FALSE
985412,200370,FALSE
985412,200370,FALSE
985412,200370,FALSE
985412,200370,FALSE
1000931,248010,FALSE
995179,230726,FALSE
981916,197778,FALSE
988712,210302,FALSE
1001738,247411,TRUE
1001738,247411,TRUE
989329,224786,FALSE
989031,221620,FALSE
1006675,253025,FALSE
1004500,250318,FALSE
1000562,230423,TRUE
992200,229037,TRUE
999603,234048,TRUE
1001315,226526,FALSE
1000885,226766,FALSE
988650,214286,TRUE
989494,224090,TRUE
986074,211377,TRUE
982576,203196,FALSE
986814,207702,FALSE
986976,198790,FALSE
987050,201333,FALSE
998044,225879,FALSE
1003680,226789,TRUE
1001612,235038,TRUE
1001338,229397,TRUE
991798,203767,TRUE
991798,203767,TRUE
991798,203767,TRUE
1001733,234502,TRUE
999643,228852,FALSE
988075,203102,FALSE
987553,216745,FALSE
988370,211097,FALSE
988636,211321,FALSE
988636,211321,FALSE
999265,231458,FALSE
999602,227841,FALSE
999125,227918,TRUE
994170,227958,FALSE
987215,215403,FALSE
986310,214128,FALSE
986310,214128,FALSE
986310,214128,FALSE
988578,205412,FALSE
1000961,225757,TRUE
997683,238905,FALSE
984565,206401,TRUE
987452,215013,TRUE
988773,216067,FALSE
984772,203713,FALSE
984772,203713,FALSE
986743,215404,FALSE
990835,226602,FALSE
998113,230746,TRUE
998113,230746,TRUE
1002349,231337,TRUE
999698,236075,TRUE
989673,216129,TRUE
989673,216129,TRUE
990242,216745,TRUE
989673,216129,TRUE
989673,216129,TRUE
992348,224670,TRUE
992348,224670,TRUE
991434,224874,TRUE
996748,237239,TRUE
1001615,229899,FALSE
996630,234920,FALSE
999895,226976,TRUE
1000958,241731,FALSE
1002234,248196,FALSE
1002234,248196,FALSE
1002234,248196,FALSE
1002234,248196,FALSE
1002234,248196,FALSE
1002234,248196,FALSE
999895,226976,TRUE
1001264,232832,TRUE
989112,209843,TRUE
986480,203517,FALSE
1006422,252572,FALSE
999167,229920,TRUE
999167,229920,TRUE
987407,201985,FALSE
998820,240170,FALSE
1000073,238446,TRUE
996630,234920,FALSE
987748,200967,FALSE
1004366,254607,TRUE
1004366,254607,TRUE
1004366,254607,TRUE
986865,212800,FALSE
998971,235475,FALSE
1000244,243587,FALSE
983463,201695,FALSE
988196,200763,TRUE
1001088,228949,TRUE
998445,231956,TRUE
988272,222468,FALSE
1001854,232247,TRUE
1000343,240526,TRUE
995794,236458,TRUE
983859,205623,FALSE
997615,222684,FALSE
989207,222394,TRUE
998164,233307,TRUE
987642,212435,TRUE
990797,228874,TRUE
1000846,226964,TRUE
987093,215184,FALSE
989536,208228,FALSE
987064,214986,FALSE
995772,236417,TRUE
1002961,250623,TRUE
1002961,250623,TRUE
1002961,250623,TRUE
987093,215184,FALSE
1003698,248279,TRUE
988116,204114,TRUE
988116,204114,TRUE
985048,202430,FALSE
999546,235640,FALSE
1001059,243150,TRUE
989224,212513,FALSE
998746,229343,FALSE
983922,205740,TRUE
988540,213108,FALSE
988540,213108,FALSE
988540,213108,FALSE
988540,213108,FALSE
988540,213108,FALSE
989929,212378,FALSE
989929,212378,FALSE
989929,212378,FALSE
989929,212378,FALSE
989929,212378,FALSE
987714,214449,FALSE
1000576,227228,FALSE
987940,208893,FALSE
1001817,239710,FALSE
1000910,226340,FALSE
1001574,246465,TRUE
981832,204578,FALSE
987866,214721,TRUE
986525,217872,TRUE
984792,211030,FALSE
990975,209014,TRUE
988563,210025,TRUE
981832,204578,FALSE
990975,209014,TRUE
998925,232655,FALSE
986109,217014,TRUE
1001392,246066,TRUE
1001624,239556,TRUE
989216,204612,FALSE
988029,208946,FALSE
1001684,228892,FALSE
1000864,229504,FALSE
980912,194910,FALSE
985189,197764,FALSE
988561,201096,FALSE
980912,194910,FALSE
999139,240636,TRUE
998350,241071,TRUE
996042,232604,FALSE
989085,205728,FALSE
1004283,251899,FALSE
989681,210158,FALSE
989681,210158,FALSE
989309,219188,FALSE
991070,226192,FALSE
1000554,230994,FALSE
1000554,230994,FALSE
1002013,230508,TRUE
993702,228149,TRUE
997729,238995,TRUE
996510,238442,TRUE
1002013,230508,TRUE
993702,228149,TRUE
988413,209640,TRUE
996510,238442,TRUE
1001172,249397,FALSE
988397,209501,TRUE
989803,210047,TRUE
999954,229627,FALSE
998950,232870,FALSE
1000370,233327,TRUE
1000414,230242,FALSE
982738,204868,TRUE
982738,204868,TRUE
989186,220604,TRUE
998029,227782,TRUE
1001786,229201,FALSE
1006413,253762,FALSE
999742,229725,FALSE
1000089,229769,FALSE
1001860,233280,FALSE
1007180,255261,FALSE
988718,199114,TRUE
1001092,227216,FALSE
991159,203234,FALSE
990448,201821,TRUE
1001137,236815,TRUE
999688,239772,FALSE
987468,202927,TRUE
993225,214758,TRUE
994170,227958,FALSE
992088,224770,FALSE
985275,207543,FALSE
985275,207543,FALSE
991702,213363,FALSE
998130,223615,FALSE
998130,223615,FALSE
998130,223615,FALSE
998555,234012,FALSE
984792,211030,FALSE
989485,210518,TRUE
985803,201394,FALSE
1001337,243596,FALSE
1001179,236150,TRUE
988601,203507,TRUE
989014,210439,FALSE
996343,231877,FALSE
986722,214627,TRUE
991332,214912,TRUE
991332,214912,TRUE
983986,211997,FALSE
999557,245700,FALSE
987660,214517,TRUE
991177,224976,TRUE
988114,220995,TRUE
998971,235475,TRUE
987676,223400,FALSE
998971,235475,TRUE
998248,235453,FALSE
1001112,238628,FALSE
986713,212638,TRUE
998248,235453,FALSE
983968,205325,FALSE
1000858,230108,TRUE
1000858,230108,TRUE
993225,230105,FALSE
993191,217297,TRUE
993191,217297,TRUE
982347,205705,TRUE
991969,227999,FALSE
989227,223283,FALSE
1001461,229730,TRUE
997305,239346,FALSE
986767,198315,FALSE
1001235,231814,FALSE
989347,220487,FALSE
986738,202922,FALSE
986738,202922,FALSE
986738,202922,FALSE
993352,229417,FALSE
987341,215631,FALSE
987341,215631,FALSE
987341,215631,FALSE
997387,240371,FALSE
1001521,236941,TRUE
997387,240371,FALSE
1004498,252974,FALSE
987914,204631,FALSE
990589,221541,TRUE
987034,206937,TRUE
997677,231823,FALSE
990589,221541,TRUE
1002204,231325,TRUE
1002204,231325,TRUE
1001343,240901,FALSE
992960,230413,TRUE
992960,230413,TRUE
1000958,241731,TRUE
986587,213680,TRUE
986587,213680,TRUE
1000958,241731,TRUE
985400,219092,FALSE
985400,219092,FALSE
999505,228758,TRUE
1001623,228367,FALSE
993788,230089,TRUE
993788,230089,TRUE
999755,243608,TRUE
999785,227946,FALSE
981442,199546,FALSE
988900,217152,FALSE
984513,210041,TRUE
985298,203730,FALSE
993788,230089,TRUE
993788,230089,TRUE
993788,230089,TRUE
993788,230089,TRUE
998485,240143,FALSE
998485,240143,FALSE
1000521,226021,FALSE
983312,206551,FALSE
983478,206559,FALSE
991204,201178,FALSE
1001479,229653,TRUE
986124,206558,TRUE
1006422,254803,TRUE
998448,240258,FALSE
990703,217986,FALSE
990833,218234,FALSE
997790,234072,FALSE
994926,229324,TRUE
994926,229324,TRUE
994926,229324,TRUE
1001469,241128,FALSE
990860,208942,FALSE
990860,208942,FALSE
1000725,243546,TRUE
990973,212682,TRUE
990973,212682,TRUE
999516,241317,TRUE
999516,241317,TRUE
986554,216067,FALSE
998297,233807,FALSE
999368,238880,TRUE
999368,238880,TRUE
997364,230509,TRUE
1001272,242003,FALSE
1000851,238155,FALSE
1008010,256689,FALSE
1008010,256689,FALSE
